od_pair,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
KL Sentral → Kepong Sentral,12.0,6.0,3.0,0.0,2.0,6.0,419.0,597.0,502.0,282.0,344.0,289.0,319.0,475.0,501.0,632.0,856.0,2839.0,8929.0,5395.0,1448.0,828.0,626.0,94.0
KL Sentral → Klang,73.0,8.0,8.0,13.0,14.0,48.0,717.0,557.0,441.0,326.0,407.0,427.0,510.0,512.0,617.0,890.0,1700.0,3241.0,7656.0,16270.0,8693.0,5083.0,2987.0,471.0
KL Sentral → Kuala Kubu Bharu,34.0,7.0,10.0,5.0,5.0,17.0,441.0,334.0,396.0,404.0,419.0,377.0,532.0,658.0,871.0,867.0,1063.0,1164.0,3303.0,2147.0,1601.0,987.0,520.0,312.0
KL Sentral → Kuala Lumpur,15.0,3.0,0.0,1.0,6.0,11.0,504.0,523.0,802.0,651.0,1028.0,852.0,1024.0,898.0,1126.0,946.0,738.0,833.0,512.0,424.0,277.0,189.0,111.0,39.0
KL Sentral → Kuang,6.0,2.0,5.0,0.0,6.0,3.0,446.0,398.0,265.0,195.0,259.0,248.0,297.0,395.0,561.0,624.0,998.0,3204.0,8987.0,6509.0,826.0,1199.0,583.0,366.0
KL Sentral → Labu,192.0,7.0,2.0,0.0,2.0,4.0,268.0,242.0,94.0,201.0,110.0,197.0,264.0,296.0,450.0,356.0,588.0,793.0,2161.0,4449.0,1436.0,770.0,680.0,311.0
KL Sentral → Midvalley,7.0,2.0,2.0,0.0,3.0,21.0,1103.0,480.0,1019.0,1346.0,2434.0,2351.0,2207.0,3269.0,2845.0,2583.0,2600.0,2688.0,3661.0,1637.0,850.0,289.0,150.0,26.0
KL Sentral → Nilai,1354.0,16.0,8.0,7.0,15.0,87.0,1358.0,1121.0,888.0,1437.0,1059.0,1830.0,2171.0,1798.0,2781.0,2660.0,4183.0,3683.0,8189.0,14834.0,5991.0,4972.0,2650.0,2661.0
KL Sentral → Padang Jawa,34.0,11.0,5.0,4.0,10.0,38.0,553.0,391.0,263.0,141.0,190.0,157.0,205.0,208.0,245.0,402.0,738.0,1279.0,5218.0,5558.0,2366.0,2207.0,1373.0,179.0
KL Sentral → Pantai Dalam,2.0,4.0,11.0,8.0,1.0,5.0,172.0,156.0,55.0,62.0,74.0,57.0,113.0,123.0,153.0,152.0,301.0,8856.0,18424.0,8134.0,5601.0,2485.0,418.0,25.0
KL Sentral → Pelabuhan Klang Selatan,119.0,29.0,6.0,1.0,14.0,10.0,198.0,185.0,172.0,116.0,154.0,139.0,206.0,166.0,200.0,309.0,544.0,990.0,803.0,2597.0,1461.0,687.0,411.0,244.0
KL Sentral → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,287.0,128.0,10.0,5.0,87.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,7.0
KL Sentral → Petaling,5.0,0.0,5.0,0.0,1.0,3.0,339.0,221.0,152.0,50.0,114.0,63.0,71.0,86.0,77.0,105.0,199.0,3417.0,16884.0,10048.0,4004.0,2058.0,214.0,31.0
KL Sentral → Pulau Sebang (Tampin),178.0,44.0,15.0,24.0,26.0,87.0,911.0,1092.0,451.0,583.0,1614.0,832.0,1638.0,1571.0,1189.0,2321.0,2438.0,2824.0,2556.0,2988.0,4538.0,1438.0,898.0,341.0
KL Sentral → Putra,4.0,2.0,0.0,0.0,1.0,0.0,856.0,653.0,785.0,532.0,711.0,575.0,688.0,574.0,756.0,756.0,1000.0,1952.0,3540.0,2027.0,1523.0,1195.0,1075.0,317.0
KL Sentral → Rasa,23.0,0.0,1.0,1.0,2.0,7.0,284.0,197.0,216.0,135.0,164.0,173.0,231.0,301.0,427.0,573.0,620.0,888.0,2747.0,3289.0,1240.0,1014.0,506.0,302.0
KL Sentral → Rawang,52.0,10.0,7.0,2.0,19.0,42.0,1451.0,1871.0,1221.0,1832.0,1760.0,1421.0,2548.0,3433.0,3846.0,3749.0,5879.0,8912.0,22281.0,20729.0,7791.0,7761.0,3141.0,2464.0
KL Sentral → Rembau,16.0,7.0,2.0,1.0,3.0,18.0,334.0,265.0,132.0,181.0,431.0,286.0,536.0,404.0,297.0,709.0,1112.0,487.0,1285.0,2001.0,2429.0,827.0,578.0,69.0
KL Sentral → Salak Selatan,0.0,2.0,0.0,0.0,1.0,1.0,118.0,102.0,86.0,76.0,102.0,64.0,73.0,109.0,82.0,132.0,160.0,498.0,1900.0,762.0,282.0,107.0,61.0,67.0
KL Sentral → Segambut,5.0,3.0,0.0,1.0,0.0,6.0,806.0,2280.0,864.0,509.0,522.0,424.0,473.0,562.0,561.0,647.0,1049.0,5214.0,8979.0,6141.0,2007.0,887.0,523.0,32.0
KL Sentral → Senawang,826.0,37.0,8.0,2.0,9.0,11.0,748.0,629.0,456.0,615.0,392.0,684.0,906.0,916.0,1320.0,1062.0,2004.0,1639.0,2819.0,6550.0,6491.0,3490.0,2342.0,1191.0
KL Sentral → Sentul,2.0,0.0,1.0,0.0,1.0,2.0,115.0,413.0,623.0,269.0,237.0,403.0,238.0,254.0,299.0,278.0,478.0,654.0,1158.0,561.0,733.0,323.0,134.0,153.0
KL Sentral → Seputeh,1.0,0.0,2.0,0.0,0.0,1.0,151.0,108.0,289.0,490.0,101.0,68.0,57.0,219.0,162.0,175.0,247.0,503.0,1725.0,625.0,204.0,102.0,427.0,36.0
KL Sentral → Serdang,21.0,6.0,7.0,1.0,3.0,12.0,478.0,530.0,781.0,875.0,603.0,870.0,680.0,1391.0,1277.0,1544.0,1771.0,2760.0,8379.0,4895.0,1365.0,1671.0,1572.0,870.0
KL Sentral → Seremban,2766.0,152.0,30.0,18.0,57.0,194.0,3359.0,3192.0,2758.0,4776.0,3204.0,5580.0,6893.0,6636.0,9261.0,7041.0,10764.0,8739.0,13644.0,23397.0,15673.0,12985.0,8956.0,4564.0
KL Sentral → Serendah,36.0,6.0,2.0,1.0,2.0,10.0,596.0,279.0,208.0,339.0,267.0,246.0,381.0,526.0,715.0,995.0,1147.0,1709.0,7736.0,8263.0,2766.0,2814.0,1239.0,794.0
KL Sentral → Seri Setia,9.0,3.0,1.0,1.0,0.0,1.0,93.0,94.0,53.0,25.0,25.0,37.0,41.0,46.0,41.0,54.0,156.0,513.0,2865.0,1759.0,763.0,347.0,85.0,28.0
KL Sentral → Setia Jaya,4.0,8.0,2.0,1.0,3.0,7.0,200.0,189.0,142.0,113.0,100.0,95.0,134.0,101.0,96.0,118.0,331.0,647.0,5744.0,4316.0,2211.0,1217.0,456.0,80.0
KL Sentral → Shah Alam,39.0,6.0,5.0,7.0,7.0,24.0,595.0,454.0,213.0,217.0,263.0,238.0,284.0,309.0,320.0,485.0,948.0,1795.0,9379.0,11644.0,3709.0,2892.0,1630.0,160.0
KL Sentral → Subang Jaya,3.0,11.0,16.0,9.0,11.0,9.0,111.0,92.0,50.0,45.0,44.0,72.0,56.0,41.0,44.0,47.0,87.0,80.0,1082.0,1043.0,568.0,163.0,93.0,14.0
KL Sentral → Sungai Buloh,5.0,3.0,4.0,0.0,7.0,7.0,332.0,827.0,400.0,416.0,375.0,477.0,554.0,651.0,853.0,1022.0,1054.0,1495.0,2592.0,2476.0,1035.0,697.0,417.0,117.0
KL Sentral → Sungai Gadut,492.0,26.0,1.0,7.0,5.0,17.0,415.0,406.0,247.0,379.0,349.0,409.0,848.0,811.0,1022.0,836.0,1376.0,1421.0,1910.0,3671.0,4008.0,2394.0,1657.0,828.0
KL Sentral → Taman Wahyu,26.0,1.0,2.0,1.0,0.0,2.0,301.0,646.0,1129.0,378.0,227.0,230.0,336.0,573.0,609.0,650.0,1271.0,2949.0,5873.0,4330.0,2994.0,1307.0,838.0,1103.0
KL Sentral → Tanjong Malim,1270.0,144.0,30.0,54.0,44.0,212.0,3000.0,2389.0,2262.0,2256.0,2586.0,3093.0,3530.0,4019.0,4893.0,5887.0,6611.0,7536.0,9097.0,12370.0,10455.0,6905.0,6452.0,3364.0
KL Sentral → Telok Gadong,11.0,2.0,0.0,1.0,0.0,1.0,134.0,155.0,43.0,50.0,50.0,54.0,75.0,54.0,106.0,128.0,296.0,566.0,1189.0,8737.0,4425.0,1688.0,927.0,228.0
KL Sentral → Telok Pulai,10.0,6.0,0.0,3.0,0.0,1.0,122.0,74.0,39.0,32.0,38.0,30.0,51.0,70.0,84.0,106.0,242.0,546.0,1087.0,6421.0,3263.0,1453.0,680.0,136.0
KL Sentral → Tiroi,305.0,6.0,2.0,0.0,2.0,15.0,402.0,289.0,142.0,262.0,125.0,371.0,396.0,472.0,755.0,606.0,1055.0,1045.0,2722.0,5620.0,2132.0,2101.0,1352.0,588.0
KL Sentral → UKM,46.0,12.0,8.0,1.0,17.0,36.0,773.0,655.0,848.0,369.0,615.0,866.0,880.0,908.0,1304.0,1350.0,1677.0,2251.0,6659.0,8063.0,3812.0,2767.0,1438.0,903.0
KL Sentral → Unknown,1.0,0.0,0.0,0.0,1.0,20.0,110.0,99.0,70.0,38.0,43.0,37.0,39.0,19.0,58.0,43.0,40.0,54.0,63.0,37.0,25.0,18.0,11.0,2.0
Kajang 2 → Abdullah Hukum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Bandar Tasek Selatan,7.0,3.0,4.0,3.0,0.0,16.0,570.0,2167.0,1153.0,727.0,581.0,413.0,390.0,246.0,375.0,369.0,365.0,429.0,359.0,293.0,331.0,218.0,103.0,13.0
Kajang 2 → Bangi,0.0,0.0,1.0,0.0,0.0,1.0,12.0,53.0,40.0,12.0,29.0,26.0,42.0,37.0,46.0,74.0,48.0,58.0,112.0,191.0,37.0,28.0,8.0,2.0
Kajang 2 → Bank Negara,0.0,0.0,0.0,0.0,1.0,1.0,31.0,379.0,927.0,115.0,66.0,31.0,41.0,20.0,28.0,35.0,21.0,12.0,2.0,15.0,1.0,4.0,2.0,0.0
Kajang 2 → Batang Benar,0.0,0.0,0.0,0.0,0.0,7.0,71.0,51.0,33.0,14.0,18.0,26.0,19.0,21.0,25.0,31.0,25.0,36.0,40.0,87.0,22.0,18.0,14.0,11.0
Kajang 2 → Batang Kali,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0,5.0,2.0,3.0,3.0,5.0,7.0,7.0,5.0,2.0,8.0,3.0
Kajang 2 → Batu Caves,27.0,30.0,7.0,4.0,0.0,9.0,48.0,101.0,84.0,91.0,141.0,90.0,107.0,105.0,88.0,98.0,139.0,99.0,97.0,79.0,113.0,38.0,22.0,37.0
Kajang 2 → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kajang 2 → Batu Tiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,10.0,1.0,0.0,1.0,1.0,0.0
Kajang 2 → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
Kajang 2 → Jalan Kastam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → KL Sentral,5.0,2.0,1.0,0.0,2.0,14.0,512.0,2575.0,4823.0,2139.0,664.0,448.0,416.0,345.0,360.0,336.0,265.0,312.0,294.0,237.0,139.0,111.0,38.0,19.0
Kajang 2 → Kajang,1.0,0.0,0.0,0.0,0.0,9.0,1232.0,4755.0,924.0,400.0,354.0,304.0,428.0,329.0,253.0,240.0,276.0,810.0,727.0,294.0,111.0,61.0,34.0,9.0
Kajang 2 → Kajang 2,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.0,12.0,7.0,9.0,6.0,14.0,2.0,8.0,6.0,6.0,4.0,4.0,12.0,3.0,1.0,2.0
Kajang 2 → Kampung Batu,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,10.0,4.0,8.0,3.0,3.0,9.0,2.0,7.0,13.0,11.0,4.0,5.0,7.0,3.0,2.0,1.0
Kajang 2 → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kajang 2 → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Kepong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
Kajang 2 → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
Kajang 2 → Klang,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,2.0,1.0,7.0,11.0,9.0,7.0,7.0,5.0,9.0,3.0,6.0,0.0,0.0
Kajang 2 → Kuala Kubu Bharu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,12.0,5.0,2.0,2.0,3.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0
Kajang 2 → Kuala Lumpur,0.0,1.0,0.0,0.0,1.0,6.0,31.0,121.0,297.0,77.0,69.0,60.0,42.0,24.0,40.0,25.0,37.0,28.0,14.0,12.0,7.0,6.0,4.0,5.0
Kajang 2 → Kuang,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
Kajang 2 → Labu,5.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,9.0,3.0,9.0,11.0,14.0,15.0,8.0,28.0,24.0,35.0,25.0,15.0,11.0,8.0,7.0
Kajang 2 → Midvalley,2.0,1.0,0.0,1.0,1.0,4.0,507.0,2394.0,3526.0,2488.0,805.0,393.0,268.0,210.0,149.0,146.0,92.0,136.0,192.0,91.0,22.0,22.0,4.0,6.0
Kajang 2 → Nilai,9.0,0.0,1.0,0.0,0.0,3.0,51.0,104.0,517.0,224.0,65.0,134.0,102.0,89.0,116.0,57.0,111.0,75.0,193.0,238.0,73.0,70.0,52.0,41.0
Kajang 2 → Padang Jawa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,1.0,13.0,11.0,3.0,0.0,5.0,0.0
Kajang 2 → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
Kajang 2 → Pelabuhan Klang Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0
Kajang 2 → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Petaling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Pulau Sebang (Tampin),7.0,3.0,0.0,0.0,0.0,0.0,48.0,70.0,85.0,45.0,72.0,48.0,56.0,79.0,138.0,91.0,87.0,130.0,116.0,106.0,79.0,37.0,20.0,7.0
Kajang 2 → Putra,1.0,0.0,1.0,0.0,0.0,0.0,15.0,51.0,165.0,68.0,45.0,39.0,38.0,20.0,24.0,27.0,14.0,19.0,19.0,2.0,5.0,10.0,0.0,0.0
Kajang 2 → Rasa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Kajang 2 → Rawang,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,13.0,14.0,9.0,8.0,9.0,4.0,15.0,12.0,12.0,8.0,10.0,3.0,2.0,5.0,1.0,13.0
Kajang 2 → Rembau,0.0,0.0,0.0,1.0,0.0,0.0,17.0,9.0,4.0,19.0,18.0,18.0,12.0,22.0,13.0,24.0,33.0,19.0,39.0,34.0,30.0,18.0,10.0,0.0
Kajang 2 → Salak Selatan,0.0,0.0,0.0,0.0,0.0,1.0,32.0,28.0,32.0,9.0,15.0,11.0,3.0,7.0,26.0,16.0,14.0,11.0,71.0,74.0,20.0,4.0,2.0,1.0
Kajang 2 → Segambut,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0
Kajang 2 → Senawang,12.0,1.0,0.0,0.0,0.0,0.0,25.0,41.0,67.0,21.0,29.0,41.0,26.0,37.0,44.0,39.0,36.0,49.0,84.0,200.0,73.0,44.0,25.0,15.0
Kajang 2 → Sentul,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,21.0,18.0,9.0,13.0,9.0,15.0,7.0,12.0,14.0,10.0,14.0,24.0,27.0,8.0,3.0
Kajang 2 → Seputeh,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0,2.0,1.0
Kajang 2 → Serdang,0.0,0.0,0.0,0.0,0.0,0.0,85.0,300.0,197.0,76.0,67.0,69.0,55.0,73.0,110.0,74.0,97.0,227.0,91.0,103.0,39.0,23.0,7.0,0.0
Kajang 2 → Seremban,26.0,1.0,0.0,0.0,1.0,1.0,107.0,148.0,223.0,184.0,118.0,207.0,151.0,207.0,233.0,163.0,257.0,175.0,165.0,151.0,121.0,111.0,78.0,40.0
Kajang 2 → Serendah,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
Kajang 2 → Seri Setia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0
Kajang 2 → Setia Jaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0
Kajang 2 → Shah Alam,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,10.0,27.0,1.0,12.0,3.0,4.0,2.0,1.0,0.0
Kajang 2 → Subang Jaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kajang 2 → Sungai Buloh,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,22.0,11.0,2.0,11.0,2.0,5.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0
Kajang 2 → Sungai Gadut,7.0,0.0,0.0,1.0,0.0,1.0,4.0,16.0,8.0,16.0,14.0,22.0,43.0,28.0,33.0,34.0,32.0,38.0,33.0,32.0,25.0,20.0,17.0,11.0
Kajang 2 → Taman Wahyu,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,49.0,3.0,5.0,8.0,6.0,5.0,6.0,3.0,11.0,9.0,10.0,2.0,8.0,10.0,4.0,5.0
Kajang 2 → Tanjong Malim,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,13.0,11.0,13.0,11.0,8.0,9.0,6.0,11.0,4.0,11.0,7.0,5.0,5.0,3.0,1.0
Kajang 2 → Telok Gadong,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang 2 → Telok Pulai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0
Kajang 2 → Tiroi,2.0,0.0,0.0,0.0,0.0,1.0,20.0,11.0,7.0,7.0,7.0,10.0,7.0,6.0,17.0,5.0,23.0,20.0,63.0,57.0,11.0,14.0,147.0,108.0
Kajang 2 → UKM,0.0,0.0,0.0,0.0,0.0,1.0,8.0,42.0,126.0,7.0,11.0,11.0,14.0,48.0,22.0,10.0,8.0,11.0,28.0,19.0,12.0,11.0,5.0,0.0
Kajang 2 → Unknown,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0
Kajang → Abdullah Hukum,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0
Kajang → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kajang → Bandar Tasek Selatan,14.0,18.0,2.0,2.0,4.0,30.0,1152.0,6341.0,4448.0,2694.0,2210.0,1559.0,1343.0,991.0,1600.0,1296.0,1440.0,1752.0,1604.0,1689.0,1164.0,806.0,613.0,140.0
Kajang → Bangi,69.0,10.0,4.0,1.0,1.0,12.0,666.0,1288.0,1221.0,655.0,973.0,834.0,1004.0,672.0,1932.0,1726.0,2431.0,3825.0,11079.0,18108.0,8623.0,4315.0,2607.0,1448.0
Kajang → Bank Negara,0.0,4.0,0.0,0.0,0.0,7.0,106.0,422.0,709.0,229.0,113.0,93.0,77.0,45.0,58.0,33.0,45.0,44.0,20.0,14.0,15.0,6.0,0.0,4.0
Kajang → Batang Benar,168.0,8.0,0.0,0.0,0.0,0.0,357.0,424.0,461.0,631.0,450.0,527.0,574.0,405.0,660.0,941.0,861.0,2017.0,4542.0,7916.0,3824.0,2279.0,1223.0,1255.0
Kajang → Batang Kali,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,5.0,8.0,13.0,12.0,5.0,15.0,11.0,16.0,28.0,9.0,3.0,4.0,4.0,3.0
Kajang → Batu Caves,188.0,56.0,42.0,8.0,19.0,45.0,188.0,355.0,629.0,640.0,622.0,704.0,831.0,576.0,533.0,686.0,504.0,511.0,565.0,409.0,503.0,340.0,276.0,219.0
Kajang → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,7.0,7.0,5.0,2.0,9.0,2.0,10.0,0.0,2.0,0.0
Kajang → Batu Tiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0,2.0,5.0,1.0,10.0,3.0,1.0,3.0,2.0,0.0
Kajang → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,10.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0
Kajang → Jalan Kastam,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,1.0,5.0,1.0,0.0
Kajang → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kajang → KL Sentral,12.0,8.0,1.0,3.0,4.0,33.0,545.0,1657.0,1693.0,1309.0,965.0,694.0,711.0,570.0,736.0,574.0,591.0,563.0,563.0,549.0,345.0,220.0,138.0,61.0
Kajang → Kajang,5.0,5.0,2.0,1.0,1.0,0.0,33.0,35.0,26.0,37.0,47.0,52.0,67.0,103.0,64.0,80.0,82.0,90.0,90.0,131.0,104.0,70.0,64.0,32.0
Kajang → Kajang 2,3.0,0.0,1.0,1.0,0.0,1.0,167.0,572.0,802.0,118.0,171.0,98.0,180.0,197.0,253.0,312.0,346.0,482.0,2112.0,2121.0,1132.0,448.0,213.0,158.0
Kajang → Kampung Batu,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,10.0,9.0,6.0,10.0,9.0,25.0,22.0,19.0,21.0,24.0,32.0,14.0,26.0,17.0,12.0,13.0
Kajang → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,8.0,3.0,2.0,4.0,9.0,4.0,3.0,1.0,1.0,1.0
Kajang → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,14.0,1.0,3.0,3.0,0.0
Kajang → Kepong,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
Kajang → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,7.0,2.0,0.0
Kajang → Klang,0.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,4.0,10.0,12.0,14.0,18.0,19.0,33.0,33.0,36.0,41.0,43.0,74.0,30.0,47.0,14.0,7.0
Kajang → Kuala Kubu Bharu,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,11.0,18.0,5.0,18.0,6.0,5.0,6.0,6.0,4.0,7.0,5.0,1.0,5.0,3.0,2.0
Kajang → Kuala Lumpur,0.0,0.0,0.0,0.0,5.0,2.0,25.0,97.0,133.0,75.0,70.0,52.0,68.0,43.0,53.0,96.0,50.0,54.0,37.0,38.0,27.0,26.0,4.0,12.0
Kajang → Kuang,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,10.0,3.0,3.0,4.0,4.0,9.0,5.0,8.0,6.0,1.0,2.0,4.0,6.0
